date,close,adj_close,volume
2021-09-27,49.39,44.06,4656000
2021-10-04,45.45,40.54,4040200
2021-10-11,43.04,38.39,4312700
2021-10-18,42.35,37.78,5769100
2021-10-25,40.64,36.25,4061200
2021-11-01,46.60,41.57,8364500
2021-11-08,44.29,39.51,3990400
2021-11-15,41.50,37.02,3632900
2021-11-22,40.00,35.68,3087600
2021-11-29,39.20,34.97,6198100
2021-12-06,41.44,36.96,3453400
2021-12-13,38.32,34.18,5230500
2021-12-20,40.26,35.91,3561600
2021-12-27,39.15,34.92,2418200
2022-01-03,38.93,34.73,4400700
2022-01-10,37.51,33.46,4356500
2022-01-17,35.52,31.68,3338400
2022-01-24,34.94,31.17,5355100
2022-01-31,36.48,32.54,4775600
2022-02-07,39.68,35.39,3724700
2022-02-14,42.95,38.31,7139700
2022-02-21,43.29,38.61,3486900
2022-02-28,36.61,32.66,5025100
2022-03-07,34.28,30.58,6581500
2022-03-14,38.11,33.99,4457300
2022-03-21,37.55,33.49,3135600
2022-03-28,38.94,34.73,4819200
2022-04-04,35.23,31.43,4712600
2022-04-11,36.77,32.80,5073100
2022-04-18,37.71,33.64,4461600
2022-04-25,36.91,32.92,6282000
2022-05-02,36.04,32.15,5460200
2022-05-09,33.55,30.17,4348000
2022-05-16,29.40,26.44,6245000
2022-05-23,34.51,31.03,7270600
2022-05-30,31.96,28.74,3654000
2022-06-06,30.48,27.41,4424300
2022-06-13,28.04,25.21,4812800
2022-06-20,28.76,25.86,4342100
2022-06-27,27.71,24.92,4571700
2022-07-04,27.17,24.43,3818400
2022-07-11,27.42,24.66,3902100
2022-07-18,28.57,25.69,4551700
2022-07-25,29.23,26.28,7553100
2022-08-01,29.39,26.43,5593900
2022-08-08,33.67,30.54,6295000
2022-08-15,32.78,29.74,4451700
2022-08-22,31.73,28.78,6285600
2022-08-29,30.90,28.03,4511600
2022-09-05,33.49,30.38,3672600
2022-09-12,32.62,29.59,4678000
2022-09-19,28.43,25.79,4895200
2022-09-26,29.28,26.56,4736400
2022-10-03,30.90,28.03,4587000
2022-10-10,32.06,29.08,4433100
2022-10-17,33.20,30.12,3430100
2022-10-24,36.21,32.85,5620200
2022-10-31,33.77,30.63,9354100
2022-11-07,36.84,33.42,5448900
2022-11-14,36.52,33.37,5056400
2022-11-21,36.88,33.70,2250400
2022-11-28,33.24,30.38,4688400
2022-12-05,33.03,30.18,4720800
2022-12-12,32.44,29.65,6929500
2022-12-19,32.06,29.30,4468600
2022-12-26,31.71,28.98,2559900
2023-01-02,35.42,32.37,5357500
2023-01-09,38.52,35.20,5477900
2023-01-16,39.01,35.65,4234800
2023-01-23,38.73,35.39,7070900
2023-01-30,39.45,36.05,4643600
2023-02-06,37.74,34.49,3581700
2023-02-13,40.10,36.65,5597200
2023-02-20,38.37,35.06,6051500
2023-02-27,37.54,34.31,3726800
2023-03-06,34.83,32.06,4818400
2023-03-13,35.44,32.63,5140000
2023-03-20,33.86,31.17,5521000
2023-03-27,35.05,32.27,3018600
2023-04-03,33.54,30.88,3543300
2023-04-10,32.67,30.08,6832600
2023-04-17,33.22,30.58,4566500
2023-04-24,33.69,31.01,4811600
2023-05-01,32.79,30.19,4227700
2023-05-08,31.18,28.70,9690500
2023-05-15,34.50,31.76,5748600
2023-05-22,32.62,30.28,4455200
2023-05-29,33.00,30.63,3209700
2023-06-05,32.83,30.47,3848100
2023-06-12,33.75,31.32,5116700
2023-06-19,32.35,30.02,3274400
2023-06-26,34.58,32.09,3401500
2023-07-03,34.32,31.85,2508200
2023-07-10,35.83,33.25,3324800
2023-07-17,36.86,34.21,5135500
2023-07-24,37.05,34.39,3799700
2023-07-31,36.37,33.76,7010700
2023-08-07,34.66,32.17,4249400
2023-08-14,32.45,30.36,5859300
2023-08-21,31.61,29.57,4314100
2023-08-28,31.85,29.80,2877800
2023-09-04,30.31,28.36,3183700
2023-09-11,30.48,28.51,5377400
2023-09-18,28.95,27.08,4124300
2023-09-25,30.30,28.35,4226200
2023-10-02,29.23,27.35,4449600
2023-10-09,28.99,27.12,4257200
2023-10-16,30.81,28.82,4435100
2023-10-23,29.93,28.00,3584300
2023-10-30,31.09,29.09,7197200
